ID,Ingredient,Form,Dosage
28104586709,amlodipinebesilate,tablet,5 mg
28106061618,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+160+12.5 mg
28106061718,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+160+25 mg
28106061818,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+320+25 mg
28106061418,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,5+160+12.5 mg
28106061518,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,5+160+25 mg
28105572915,"amlodipinebesilate,valsartan",tablet,10 mg/160 mg
28105572815,"amlodipinebesilate,valsartan",tablet,5 mg/160 mg
28105572715,"amlodipinebesilate,valsartan",tablet,5 mg/80 mg
28104620709,amlodipinebesilate,tablet,10 mg
28104620609,amlodipinebesilate,tablet,5 mg
28103935606,amlodipinebesilate,tablet,10 mg
28103935506,amlodipinebesilate,tablet,5 mg
28106081818,amlodipinebesilate,tablet,10 mg
28106081718,amlodipinebesilate,tablet,5 mg
28103853005,amlodipinebesilate,tablet,10 mg
28103852905,amlodipinebesilate,tablet,5 mg
28103655504,amlodipinebesilate,tablet,10 mg
28103655304,amlodipinebesilate,tablet,5 mg
28103655404,amlodipinebesilate,tablet,7.5 mg
28104249507,amlodipinebesilate,tablet,10 mg
28104249407,amlodipinebesilate,tablet,5 mg
28106514720,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+160+12.5 mg
28106130518,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+160+25 mg
28106130618,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,10+320+25 mg
28106130218,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,5+160+12.5 mg
28106514620,"amlodipinebesilate,hydrochlorothiazide,valsartan",tablet,5+160+25 mg
28105543115,"amlodipinebesilate,valsartan",tablet,10/160 mg
28105543015,"amlodipinebesilate,valsartan",tablet,5/160 mg
28105542915,"amlodipinebesilate,valsartan",tablet,5/80 mg
28106777522,amlodipinebesilate,tablet,10 mg
28106777222,amlodipinebesilate,tablet,2.5 mg
28106777422,amlodipinebesilate,tablet,5 mg
28105334913,amlodipinebesilate,tablet,10 mg
28105334813,amlodipinebesilate,tablet,5 mg
28105897716,amlodipinebesilate,tablet,10 mg
28105897616,amlodipinebesilate,tablet,5 mg
28103654304,amlodipinebesilate,tablet,10 mg
28103654104,amlodipinebesilate,tablet,5 mg
28103654204,amlodipinebesilate,tablet,7.5 mg
28103005898,sodiumphenylbutyrate,granule,940 mg/g
28103005998,sodiumphenylbutyrate,tablet,500 mg
28105343113,amlodipinebesilate,tablet,1.25 mg
28106259819,"ethinylestradiol,norgestimate",tablet,0.250+0.035 mg
28105275113,amoxicillintrihydrate,tablet,500 mg
28105275213,amoxicillintrihydrate,tablet,750 mg
28105336413,amoxicillintrihydrate,tablet,250 mg
28105336513,amoxicillintrihydrate,tablet,500 mg
28105336313,amoxicillintrihydrate,tablet,50 mg
28105200012,amoxicillintrihydrate,tablet,1000 mg
28105255513,amoxicillintrihydrate,tablet,500 mg
28106945023,amoxicillintrihydrate,tablet,750 mg
28104208807,"amoxicillintrihydrate,potassiumclavulanate",tablet,500 mg + 125 mg
28104514809,"amoxicillintrihydrate,potassiumclavulanate",tablet,500 mg+125 mg
28106769922,"amoxicillintrihydrate,potassiumclavulanate",tablet,500 mg+125 mg
28106799722,"amoxicillintrihydrate,potassiumclavulanate",tablet,500 mg + 125 mg
28105062512,amoxicillintrihydrate,tablet,500 mg
28105062612,amoxicillintrihydrate,tablet,750 mg
28107007323,amoxicillintrihydrate,tablet,500 mg
28104669710,amoxicillintrihydrate,tablet,1000 mg
28104669510,amoxicillintrihydrate,tablet,500 mg
28106272619,amoxicillintrihydrate,tablet,1000 mg
28106162518,amoxicillintrihydrate,tablet,500 mg
28106272519,amoxicillintrihydrate,tablet,750 mg
28106278519,amoxicillintrihydrate,tablet,1000 mg
28105261813,amoxicillintrihydrate,tablet,500 mg
28105261913,amoxicillintrihydrate,tablet,750 mg
28106225819,amoxicillintrihydrate,tablet,500 mg
28101689794,amoxicillintrihydrate,tablet,750 mg
28101766495,amoxicillintrihydrate,powder,50%
28104064707,amoxicillintrihydrate,tablet,200 mg
28104064807,amoxicillintrihydrate,tablet,400 mg
28106268219,amoxicillintrihydrate,tablet,500 mg
28106742022,amoxicillintrihydrate,tablet,750 mg
28106130018,florfenicol,granule,200 mg/g
28100693676,ampicillintrihydrate,tablet,500 mg
28100694076,ampicillinsodium,powder,1 g
28100694176,ampicillinsodium,powder,2 g
28106664521,ampicillinsodium,powder,1 g
28106664721,ampicillinsodium,powder,2 g
28106155818,chlorprocainehydrochloride,inject,10 mg/ml
28106155918,chlorprocainehydrochloride,inject,20 mg/ml
28106454320,ampicillinsodium,powder,1 g
28106454420,ampicillinsodium,powder,2 g
28106454220,ampicillinsodium,powder,500 mg
28106883222,amsacrin,powder,75 mg
28106190318,adalimumab,inject,40 mg/0.8 ml
28106190518,adalimumab,inject,20 mg
28106190418,adalimumab,inject,40 mg
28106190618,adalimumab,inject,40 mg
28106537320,betaine,powder,1 g
28106676921,vutrisiransodium,inject,25 mg
28125026012,florbetapir(18-f),inject,1900 mbq/ml
28125025912,florbetapir(18-f),inject,800 mbq/ml
28106594221,azithromycindihydrate,powder,500 mg
28100597871,clomipraminehydrochloride,tablet,10 mg
28100983067,clomipraminehydrochloride,tablet,25 mg
28101129383,clomipraminehydrochloride,tablet,75 mg
28101426591,clomipraminehydrochloride,tablet,75 mg
28101743495,clomipraminehydrochloride,tablet,75 mg
28105623815,clomipraminehydrochloride,tablet,75 mg
28106316419,anagrelidehydrochloride,capsule,0.5 mg
28106493120,anagrelidehydrochloride,capsule,0.5 mg
28105945817,anagrelidehydrochloride,capsule,0.5 mg
28105875316,anagrelidehydrochloridemonohydrate,capsule,0.5 mg
28105874916,anagrelidehydrochloride,capsule,0.5 mg
28105890416,anagrelidehydrochloridemonohydrate,capsule,0.5 mg
28105890516,anagrelidehydrochloridemonohydrate,capsule,1 mg
28105874616,anagrelidehydrochloride,capsule,0.5 mg
28104817510,adrenaline,inject,300 mikrogram/0.3 ml
28104817610,adrenaline,inject,150 mikrogram/0.3 ml
28104111007,anastrozole,tablet,1 mg
28105109612,"ethinylestradiol,levonorgestrel",tablet,150+30 mikrogram
28105109712,"ethinylestradiol,levonorgestrel",tablet,150+30 mikrogram
28104602609,anastrozole,tablet,1 mg
28105007111,anastrozole,tablet,1 mg
28104175007,anastrozole,tablet,1 mg
28103992906,fluoresceinsodium,inject,100 mg/ml
28104120207,losartanpotassium,tablet,100 mg
28104119807,losartanpotassium,tablet,12.5 mg
28104120007,losartanpotassium,tablet,50 mg
28104611409,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
28104155707,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
28104155507,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
28106430220,"cilastatinsodium,imipenemmonohydrate",powder,500+500 mg
28106067718,testosteroneundecanoate,capsule,40 mg
28101748495,cyproteroneacetate,tablet,50 mg
28104819011,cyproteroneacetate,tablet,50 mg
28100918677,cyproteroneacetate,inject,100 mg/ml
28105064312,ketaminehydrochloride,inject,100 mg/ml
28105745216,misoprostol,tablet,25 mikrogram
28105926717,anidulafungin,powder,100 mg
28106262819,anidulafungin,powder,100 mg
28105878016,anidulafungin,powder,100 mg
28105905017,anidulafungin,powder,100 mg
28105440113,ketaminehydrochloride,inject,100 mg/ml
28104153307,chlortetracyclinehydrochloride,spray,3.21 g
28106640921,acetylsalicylicacid,tablet,100 mg
28106640721,acetylsalicylicacid,tablet,75 mg
28105243213,"umeclidiniumbromide,vilanterol",powder,55 mikrg / 22 mikrg
28101133083,disulfiram,tablet,200 mg
28106820822,disulfiram,tablet,200 mg
28106905823,disulfiram,tablet,200 mg
28100289759,disulfiram,tablet,400 mg
28105216513,disulfiram,tablet,400 mg
28106676321,disulfiram,tablet,400 mg
28106080318,disulfiram,tablet,400 mg
28101167883,sucralfate,tablet,1 g
28106661021,sucralfate,tablet,1 g
28101381989,clindamycinhydrochloride,capsule,150 mg
28106734522,clindamycinhydrochloride,capsule,150 mg
28106956623,clindamycinhydrochloride,capsule,150 mg
28101381789,clindamycinhydrochloride,capsule,25 mg
28103406702,clindamycin,capsule,300 mg
28101381889,clindamycinhydrochloride,capsule,75 mg
28106734222,clindamycinhydrochloride,capsule,75 mg
28101332788,atipamezolehydrochloride,inject,5 mg/ml
28101258786,antithrombiniii,powder,
28105266713,quetiapinefumarate,tablet,150 mg
28105266813,quetiapinefumarate,tablet,200 mg
28105266913,quetiapinefumarate,tablet,300 mg
28105267013,quetiapinefumarate,tablet,400 mg
28105266613,quetiapinefumarate,tablet,50 mg
28105739516,paclitaxel,powder,60 mg
28105282013,mometasonefuroatemonohydrate,spray,50 mikrogram/dosis
28103527003,insulinglulisine,inject,100 enheder/ml
28103729003,insulinglulisine,inject,100 enheder/ml
28104122307,insulinglulisine,inject,100 enheder/ml
28103399802,thymol,gel,12.5 g/50 g
28106803222,apixaban,tablet,2.5 mg
28106803322,apixaban,tablet,5 mg
28106288619,apixaban,tablet,2.5 mg
28106288719,apixaban,tablet,5 mg
28106518220,apixaban,tablet,2.5 mg
28106518320,apixaban,tablet,5 mg
28106877322,apixaban,tablet,2.5 mg
28106877622,apixaban,tablet,5 mg
28106801922,apixaban,tablet,2.5 mg
28106802022,apixaban,tablet,5 mg
28106358519,apixaban,tablet,2.5 mg
28106358619,apixaban,tablet,5 mg
28106356119,apixaban,tablet,2.5 mg
28106356219,apixaban,tablet,5 mg
28106283319,apixaban,tablet,2.5 mg
28106283419,apixaban,tablet,5 mg
28106796922,apixaban,tablet,2.5 mg
28106797022,apixaban,tablet,5 mg
28106413320,apixaban,tablet,2.5 mg
28106413420,apixaban,tablet,5 mg
28106802722,apixaban,tablet,2.5 mg
28106802822,apixaban,tablet,5 mg
28106802122,apixaban,tablet,2.5 mg
28106802222,apixaban,tablet,5 mg
28103171500,apomorphinehydrochloride,inject,10 mg/ml
28105119412,oclacitinibmaleate,tablet,16 mg
28105119212,oclacitinibmaleate,tablet,3.6 mg
28105119312,oclacitinibmaleate,tablet,5.4 mg
28106517620,oclacitinibmaleate,tablet,16 mg
28106517420,oclacitinibmaleate,tablet,3.6 mg
28106517520,oclacitinibmaleate,tablet,5.4 mg
52620003793,thiaminehydrochloride,tablet,300 mg
52620003493,"calciumpantothenate,nicotinamide,pyridoxinehydrochloride,riboflavin,thiaminehydrochloride",tablet,
28106366219,apomorphinehydrochloridehemihydrate,inject,1 mg/ml
28100583070,diazepam,tablet,2 mg
28100950170,diazepam,tablet,5 mg
28105713415,apramycinsulfate,powder,552 ie/mg
28106256517,aprepitant,capsule,125+80 mg
28105981617,aprepitant,capsule,80 mg
28105898416,aprepitant,capsule,125+80 mg
28106228217,aprepitant,capsule,125+80 mg
28105978917,aprepitant,capsule,125 mg
28105978817,aprepitant,capsule,80 mg
28106798722,cabotegravirsodium,inject,600 mg
28106798622,cabotegravirsodium,tablet,30 mg
28104894011,cefuroximesodium,powder,50 mg
28103570403,irbesartan,tablet,150 mg
28103570503,irbesartan,tablet,300 mg
28103570303,irbesartan,tablet,75 mg
28101838196,irbesartan,tablet,150 mg
28101838296,irbesartan,tablet,300 mg
28101838096,irbesartan,tablet,75 mg
28103745604,tipranavir,capsule,250 mg
28101866396,oxcarbazepine,tablet,300 mg
28101866496,oxcarbazepine,tablet,600 mg
28101793195,oxytetracyclineanhydrousoxytetracyclinehydrochloride,inject,180 mg/ml
28104264507,"yersiniaruckeriserotype1,hagermanstrain(inactivated),yersiniaruckeristrainsp/07/04,inactivated",inject,
28106804422,atogepantmonohydrate,tablet,10 mg
28106804522,atogepantmonohydrate,tablet,60 mg
28106754122,enalaprilmaleate,tablet,0.25 mg
28104778610,darbepoetinalfa,inject,100 mikrogram/ml
28104778710,darbepoetinalfa,inject,200 mikrogram/ml
28104778310,darbepoetinalfa,inject,25 mikrogram/ml
28104778810,darbepoetinalfa,inject,300 mikrogram/ml
28104778410,darbepoetinalfa,inject,40 mikrogram/ml
28104778510,darbepoetinalfa,inject,60 mikrogram/ml
28103262201,darbepoetinalfa,inject,100 mikrogram
28103109899,darbepoetinalfa,inject,10 mikrogram
28104289108,darbepoetinalfa,inject,130 mikrogram
28103262301,darbepoetinalfa,inject,150 mikrogram
28103144100,darbepoetinalfa,inject,15 mikrogram
28103261601,darbepoetinalfa,inject,20 mikrogram
28103262401,darbepoetinalfa,inject,300 mikrogram
28103261701,darbepoetinalfa,inject,30 mikrogram
28103261801,darbepoetinalfa,inject,40 mikrogram
28103656804,darbepoetinalfa,inject,500 mikrogram
28103261901,darbepoetinalfa,inject,50 mikrogram
28103262001,darbepoetinalfa,inject,60 mikrogram
28103262101,darbepoetinalfa,inject,80 mikrogram
28103786804,darbepoetinalfa,inject,100 mikrogram
28103786004,darbepoetinalfa,inject,10 mikrogram
28104289208,darbepoetinalfa,inject,130 mikrogram
28103786904,darbepoetinalfa,inject,150 mikrogram
28103786104,darbepoetinalfa,inject,15 mikrogram
28103786204,darbepoetinalfa,inject,20 mikrogram
28103787004,darbepoetinalfa,inject,300 mikrogram
28103786304,darbepoetinalfa,inject,30 mikrogram
28103786404,darbepoetinalfa,inject,40 mikrogram
28103787104,darbepoetinalfa,inject,500 mikrogram
28103786504,darbepoetinalfa,inject,50 mikrogram
28103786604,darbepoetinalfa,inject,60 mikrogram
28103786704,darbepoetinalfa,inject,80 mikrogram
28103012498,leflunomide,tablet,100 mg
28103012298,leflunomide,tablet,10 mg
28103012398,leflunomide,tablet,20 mg
28103909506,nan,tablet,500 mg
28104522209,"caffeine,paracetamol",tablet,500 mg+65 mg
28104372108,nan,tablet,1000 mg
28106604321,nan,powder,500 mg
28104372008,nan,tablet,250 mg
28103357502,etoricoxib,tablet,120 mg
28103969806,etoricoxib,tablet,30 mg
28103357302,etoricoxib,tablet,60 mg
28103357402,etoricoxib,tablet,90 mg
52610065198,rosehips,tablet,
28106847022,"respiratorysyncytialvirus,recombinantglycoproteinf",powder,120 mikrogram
28105747116,quetiapinefumarate,tablet,150 mg
28105747216,quetiapinefumarate,tablet,200 mg
28105747316,quetiapinefumarate,tablet,300 mg
28105747416,quetiapinefumarate,tablet,400 mg
28105747016,quetiapinefumarate,tablet,50 mg
28104194907,duloxetinehydrochloride,capsule,30 mg
28104195007,duloxetinehydrochloride,capsule,60 mg
28101752195,anastrozole,tablet,1 mg
28105420514,aripiprazole,tablet,10 mg
28105420614,aripiprazole,tablet,15 mg
28105420714,aripiprazole,tablet,30 mg
28105420414,aripiprazole,tablet,5 mg
28105507014,aripiprazole,tablet,10 mg
28105507114,aripiprazole,tablet,15 mg
28105507214,aripiprazole,tablet,30 mg
28105506914,aripiprazole,tablet,5 mg
28105438714,aripiprazole,tablet,10 mg
28105438814,aripiprazole,tablet,15 mg
28106752622,aripiprazole,tablet,20 mg
28105438914,aripiprazole,tablet,30 mg
28105438614,aripiprazole,tablet,5 mg
28105425814,aripiprazole,tablet,10 mg
28105425914,aripiprazole,tablet,15 mg
28105426014,aripiprazole,tablet,30 mg
28105425714,aripiprazole,tablet,5 mg
28105471814,aripiprazole,tablet,10 mg
28105471914,aripiprazole,tablet,15 mg
28105472014,aripiprazole,tablet,20 mg
28105472114,aripiprazole,tablet,30 mg
28105471714,aripiprazole,tablet,5 mg
28105430814,aripiprazole,tablet,10 mg
28105430914,aripiprazole,tablet,15 mg
28105431114,aripiprazole,tablet,30 mg
28105430714,aripiprazole,tablet,5 mg
28105469714,aripiprazole,tablet,10 mg
28105469814,aripiprazole,tablet,15 mg
28105469914,aripiprazole,tablet,30 mg
28105470114,aripiprazole,tablet,10 mg
28105470214,aripiprazole,tablet,15 mg
28105470314,aripiprazole,tablet,30 mg
28105470014,aripiprazole,tablet,5 mg
28105431314,aripiprazole,tablet,10 mg
28105431414,aripiprazole,tablet,15 mg
28105431514,aripiprazole,tablet,30 mg
28105431214,aripiprazole,tablet,5 mg
28105434414,aripiprazole,tablet,10 mg
28105434514,aripiprazole,tablet,15 mg
28105433614,aripiprazole,tablet,10 mg
28105433714,aripiprazole,tablet,15 mg
28105433814,aripiprazole,tablet,30 mg
28105433514,aripiprazole,tablet,5 mg
28105467314,duloxetinehydrochloride,capsule,30 mg
28105467414,duloxetinehydrochloride,capsule,60 mg
28104030006,fondaparinuxsodium,inject,10 mg/0.8 ml
28104029706,fondaparinuxsodium,inject,1.5 mg/0.3 ml
28103235201,fondaparinuxsodium,inject,2.5 mg/0.5 ml
28104029806,fondaparinuxsodium,inject,5 mg/0.4 ml
28104029906,fondaparinuxsodium,inject,7.5 mg/0.6 ml
28104050606,"cinnarizine,dihydrate",tablet,20+40 mg
28103097099,exemestan,tablet,25 mg
28104974311,ropinirolehydrochloride,tablet,2 mg
28104974511,ropinirolehydrochloride,tablet,4 mg
28104974811,ropinirolehydrochloride,tablet,8 mg
28105427714,aripiprazole,tablet,10 mg
28105427814,aripiprazole,tablet,15 mg
28105427914,aripiprazole,tablet,30 mg
28105427214,aripiprazole,tablet,10 mg
28105427314,aripiprazole,tablet,15 mg
28105427414,aripiprazole,tablet,30 mg
28105427114,aripiprazole,tablet,5 mg
28106510420,artesunate,powder,110 mg
28105196012,"diclofenacsodium,misoprostol",tablet,50+0.2 mg
28105017612,"diclofenacsodium,misoprostol",tablet,75+0.2 mg
28106015817,"diclofenacsodium,misoprostol",tablet,75+0.2 mg
28105991017,chondrogenicinducedequineallogeneicmesenchymalstemcellsofperipheralbloodorigin,inject,
28106318319,eslicarbazepineacetate,tablet,200 mg
28106318419,eslicarbazepineacetate,tablet,800 mg
28101301487,mesalazine,tablet,400 mg
28103346402,mesalazine,tablet,800 mg
28105731116,mesalazine,tablet,800 mg
28105907217,mesalazine,tablet,1600 mg
28106902723,mesalazine,tablet,1600 mg
28106829222,ascorbicacid,inject,150 mg/ml
28105938317,ascorbicacid,inject,150 mg/ml
28103291301,mometasonefuroate,powder,200 mikrogram/dosis
28106612421,mometasonefuroate,powder,200 mikrogram/dosis
28106701621,mometasonefuroate,powder,200 mikrogram/dosis
28103291401,mometasonefuroate,powder,400 mikrogram/dosis
28105458214,mometasonefuroate,powder,400 mikrogram/dosis
28106701721,mometasonefuroate,powder,400 mikrogram/dosis
28105123612,azelastinehydrochloride,spray,0.21 mg/dosis
28105051112,nan,tablet,0.03+3 mg
28101897497,candesartancilexetil,tablet,16 mg
28103649304,candesartancilexetil,tablet,32 mg
28101897297,candesartancilexetil,tablet,4 mg
28101897397,candesartancilexetil,tablet,8 mg
28103169100,"candesartancilexetil,hydrochlorothiazide",tablet,16+12.5 mg
28104364508,"candesartancilexetil,hydrochlorothiazide",tablet,32+12.5 mg
28104364608,"candesartancilexetil,hydrochlorothiazide",tablet,32+25 mg
28103028498,"candesartancilexetil,hydrochlorothiazide",tablet,8+12.5 mg
28105516514,hydroxyzinehydrochloride,tablet,25 mg
28106049517,atazanavirsulphate,capsule,200 mg
28106049617,atazanavirsulphate,capsule,300 mg
28106092018,atazanavirsulphate,capsule,150 mg
28106092118,atazanavirsulphate,capsule,200 mg
28106092218,atazanavirsulphate,capsule,300 mg
28105574015,atazanavirsulphate,capsule,150 mg
28105574115,atazanavirsulphate,capsule,200 mg
28105574215,atazanavirsulphate,capsule,300 mg
28105982817,atazanavirsulphate,capsule,150 mg
28105982917,atazanavirsulphate,capsule,200 mg
28105983017,atazanavirsulphate,capsule,300 mg
28105399514,atazanavirsulphate,capsule,200 mg
28105399614,atazanavirsulphate,capsule,300 mg
28106273819,"indacaterolacetate,mometasonefuroate",capsule,125+127.5 mikrogram
28106273919,"indacaterolacetate,mometasonefuroate",capsule,125+260 mikrogram
28106273719,"indacaterolacetate,mometasonefuroate",capsule,125+62.5 mikrogram
